as_of_date,team_id,pythagenpat_pct,weighted_strength
2026-05-27,143,0.46637,0.52510
2026-05-27,144,0.67693,0.57948
2026-05-27,145,0.49263,0.44056
2026-05-27,146,0.47560,0.45655
2026-05-27,147,0.66926,0.59381
2026-05-27,158,0.65876,0.56362
2026-05-28,108,0.39998,0.42386
2026-05-28,109,0.52651,0.50196
2026-05-28,110,0.42738,0.49546
2026-05-28,111,0.46478,0.51643
2026-05-28,112,0.53418,0.54240
2026-05-28,113,0.45221,0.48285
2026-05-28,114,0.52531,0.50198
2026-05-28,115,0.36559,0.35000
2026-05-28,116,0.43951,0.49937
2026-05-28,117,0.43635,0.50218
2026-05-28,118,0.40852,0.47723
2026-05-28,119,0.72159,0.66521
2026-05-28,120,0.49357,0.43305
2026-05-28,121,0.44222,0.52157
2026-05-28,133,0.45304,0.46188
2026-05-28,134,0.54114,0.50281
2026-05-28,135,0.49790,0.50990
2026-05-28,136,0.54770,0.55095
2026-05-28,137,0.39405,0.46417
2026-05-28,138,0.48051,0.44498
2026-05-28,139,0.54781,0.49536
2026-05-28,140,0.48965,0.50721
2026-05-28,141,0.49405,0.52947
2026-05-28,142,0.47672,0.45691
2026-05-28,143,0.46637,0.52510
2026-05-28,144,0.68683,0.58322
2026-05-28,145,0.50000,0.44320
2026-05-28,146,0.47560,0.45655
2026-05-28,147,0.66926,0.59381
2026-05-28,158,0.65876,0.56362
2026-05-29,108,0.39702,0.42276
2026-05-29,109,0.52405,0.50131
2026-05-29,110,0.42706,0.49497
2026-05-29,111,0.46332,0.51567
2026-05-29,112,0.53176,0.54156
2026-05-29,113,0.44420,0.48013
2026-05-29,114,0.52684,0.50261
2026-05-29,115,0.37190,0.35215
2026-05-29,116,0.43853,0.49871
2026-05-29,117,0.43570,0.50160
2026-05-29,118,0.39534,0.47260
2026-05-29,119,0.72211,0.66570
2026-05-29,120,0.49054,0.43240
2026-05-29,121,0.44775,0.52290
2026-05-29,133,0.44293,0.45857
2026-05-29,134,0.54209,0.50333
2026-05-29,135,0.50205,0.51115
2026-05-29,136,0.54845,0.55118
2026-05-29,137,0.39301,0.46344
2026-05-29,138,0.48283,0.44592
2026-05-29,139,0.55244,0.49710
2026-05-29,140,0.50608,0.51240
2026-05-29,141,0.49612,0.52995
2026-05-29,142,0.47542,0.45660
2026-05-29,143,0.46296,0.52366
2026-05-29,144,0.69153,0.58533
2026-05-29,145,0.50179,0.44410
2026-05-29,146,0.47261,0.45568
2026-05-29,147,0.67661,0.59660
2026-05-29,158,0.65770,0.56384
2026-05-30,108,0.41815,0.42958
2026-05-30,109,0.51643,0.49899
2026-05-30,110,0.43005,0.49558
2026-05-30,111,0.48003,0.52076
2026-05-30,112,0.53998,0.54422
2026-05-30,113,0.43971,0.47848
2026-05-30,114,0.51128,0.49756
2026-05-30,115,0.38239,0.35572
2026-05-30,116,0.42832,0.49501
2026-05-30,117,0.44844,0.50548
2026-05-30,118,0.39596,0.47237
2026-05-30,119,0.71745,0.66449
2026-05-30,120,0.49845,0.43533
2026-05-30,121,0.45804,0.52583
2026-05-30,133,0.44759,0.46000
2026-05-30,134,0.54256,0.50370
2026-05-30,135,0.49201,0.50787
2026-05-30,136,0.55539,0.55345
2026-05-30,137,0.38608,0.46079
2026-05-30,138,0.47370,0.44322
2026-05-30,139,0.53021,0.49043
2026-05-30,140,0.50790,0.51296
2026-05-30,141,0.49431,0.52916
2026-05-30,142,0.47443,0.45638
2026-05-30,143,0.46544,0.52413
2026-05-30,144,0.69380,0.58667
2026-05-30,145,0.51231,0.44785
2026-05-30,146,0.46403,0.45295
2026-05-30,147,0.66993,0.59488
2026-05-30,158,0.64122,0.55919
2026-05-31,108,0.41428,0.42823
2026-05-31,109,0.51443,0.49843
2026-05-31,110,0.43802,0.49787
2026-05-31,111,0.49026,0.52386
2026-05-31,112,0.53263,0.54174
2026-05-31,113,0.44425,0.47975
2026-05-31,114,0.50184,0.49445
2026-05-31,115,0.36605,0.35042
2026-05-31,116,0.42712,0.49424
2026-05-31,117,0.44552,0.50418
2026-05-31,118,0.39241,0.47077
2026-05-31,119,0.72638,0.66774
2026-05-31,120,0.50153,0.43671
2026-05-31,121,0.47569,0.53127
2026-05-31,133,0.44061,0.45763
2026-05-31,134,0.55169,0.50696
2026-05-31,135,0.48819,0.50653
2026-05-31,136,0.55659,0.55386
2026-05-31,137,0.41347,0.46940
2026-05-31,138,0.48146,0.44589
2026-05-31,139,0.53532,0.49228
2026-05-31,140,0.51357,0.51480
2026-05-31,141,0.48705,0.52655
2026-05-31,142,0.46494,0.45331
2026-05-31,143,0.45112,0.51908
2026-05-31,144,0.68729,0.58510
2026-05-31,145,0.51394,0.44875
2026-05-31,146,0.44893,0.44798
2026-05-31,147,0.67274,0.59622
2026-05-31,158,0.64385,0.56050
2026-06-01,108,0.41484,0.42834
2026-06-01,109,0.51961,0.50023
2026-06-01,110,0.43802,0.49787
2026-06-01,111,0.49026,0.52386
2026-06-01,112,0.53263,0.54174
2026-06-01,113,0.43343,0.47598
2026-06-01,114,0.50184,0.49445
2026-06-01,115,0.37079,0.35210
2026-06-01,116,0.43120,0.49524
2026-06-01,117,0.44552,0.50418
2026-06-01,118,0.40682,0.47514
2026-06-01,119,0.71928,0.66569
2026-06-01,120,0.49548,0.43503
2026-06-01,121,0.47414,0.53045
2026-06-01,133,0.44061,0.45763
2026-06-01,134,0.55169,0.50696
2026-06-01,135,0.48819,0.50653
2026-06-01,136,0.55776,0.55427
2026-06-01,137,0.39193,0.46191
2026-06-01,138,0.47980,0.44555
2026-06-01,139,0.53243,0.49160
2026-06-01,140,0.51536,0.51539
2026-06-01,141,0.48705,0.52655
2026-06-01,142,0.47062,0.45529
2026-06-01,143,0.45112,0.51908
2026-06-01,144,0.68729,0.58510
2026-06-01,145,0.50851,0.44730
2026-06-01,146,0.45674,0.45061
2026-06-01,147,0.67274,0.59622
2026-06-01,158,0.66454,0.56763
2026-06-02,108,0.40674,0.42550
2026-06-02,109,0.51748,0.49963
2026-06-02,110,0.44196,0.49887
2026-06-02,111,0.48655,0.52245
2026-06-02,112,0.53065,0.54103
2026-06-02,113,0.43601,0.47660
2026-06-02,114,0.51077,0.49754
2026-06-02,115,0.38187,0.35598
2026-06-02,116,0.44645,0.50009
2026-06-02,117,0.44042,0.50212
2026-06-02,118,0.40639,0.47462
2026-06-02,119,0.71685,0.66517
2026-06-02,120,0.48962,0.43337
2026-06-02,121,0.46563,0.52727
2026-06-02,133,0.44285,0.45828
2026-06-02,134,0.55692,0.50897
2026-06-02,135,0.48639,0.50584
2026-06-02,136,0.56565,0.55698
2026-06-02,137,0.38562,0.45940
2026-06-02,138,0.47481,0.44410
2026-06-02,139,0.51775,0.48704
2026-06-02,140,0.52067,0.51718
2026-06-02,141,0.48541,0.52578
2026-06-02,142,0.47432,0.45664
2026-06-02,143,0.45355,0.51952
2026-06-02,144,0.68641,0.58537
2026-06-02,145,0.50502,0.44646
2026-06-02,146,0.46428,0.45322
2026-06-02,147,0.66090,0.59270
2026-06-02,158,0.66993,0.56993
2026-06-03,108,0.41964,0.42984
2026-06-03,109,0.50517,0.49558
2026-06-03,110,0.43182,0.49510
2026-06-03,111,0.50000,0.52673
2026-06-03,112,0.52849,0.54023
2026-06-03,113,0.43192,0.47500
2026-06-03,114,0.51235,0.49815
2026-06-03,115,0.37402,0.35342
2026-06-03,116,0.45609,0.50311
2026-06-03,117,0.44518,0.50342
2026-06-03,118,0.41284,0.47644
2026-06-03,119,0.72471,0.66813
2026-06-03,120,0.48533,0.43219
2026-06-03,121,0.47684,0.53075
2026-06-03,133,0.44547,0.45908
2026-06-03,134,0.55218,0.50762
2026-06-03,135,0.48464,0.50515
2026-06-03,136,0.55391,0.55299
2026-06-03,137,0.38793,0.45978
2026-06-03,138,0.47874,0.44558
2026-06-03,139,0.50873,0.48424
2026-06-03,140,0.51664,0.51582
2026-06-03,141,0.47853,0.52321
2026-06-03,142,0.46204,0.45251
2026-06-03,143,0.45593,0.51995
2026-06-03,144,0.68951,0.58697
2026-06-03,145,0.51812,0.45125
2026-06-03,146,0.46971,0.45515
2026-06-03,147,0.65672,0.59167
2026-06-03,158,0.66721,0.56959
2026-06-04,108,0.41964,0.42984
2026-06-04,109,0.50682,0.49619
2026-06-04,110,0.44221,0.49833
2026-06-04,111,0.48890,0.52284
2026-06-04,112,0.52954,0.54053
2026-06-04,113,0.43192,0.47500
2026-06-04,114,0.51050,0.49759
2026-06-04,115,0.37402,0.35342
2026-06-04,116,0.45609,0.50311
2026-06-04,117,0.43965,0.50118
2026-06-04,118,0.41819,0.47793
2026-06-04,119,0.72093,0.66714
2026-06-04,120,0.48533,0.43219
2026-06-04,121,0.47684,0.53075
2026-06-04,133,0.44496,0.45883
2026-06-04,134,0.55779,0.50980
2026-06-04,135,0.48118,0.50387
2026-06-04,136,0.55391,0.55299
2026-06-04,137,0.39619,0.46223
2026-06-04,138,0.47874,0.44558
2026-06-04,139,0.50873,0.48424
2026-06-04,140,0.51664,0.51582
2026-06-04,141,0.48768,0.52612
2026-06-04,142,0.45974,0.45176
2026-06-04,143,0.46035,0.52111
2026-06-04,144,0.67898,0.58391
2026-06-04,145,0.51812,0.45125
2026-06-04,146,0.46971,0.45515
2026-06-04,147,0.65705,0.59214
2026-06-04,158,0.65677,0.56666
2026-06-05,108,0.41855,0.42941
2026-06-05,109,0.48502,0.48874
2026-06-05,110,0.45871,0.50377
2026-06-05,111,0.49272,0.52396
2026-06-05,112,0.50478,0.53186
2026-06-05,113,0.42205,0.47140
2026-06-05,114,0.50865,0.49701
2026-06-05,115,0.37387,0.35348
2026-06-05,116,0.46375,0.50552
2026-06-05,117,0.44641,0.50323
2026-06-05,118,0.41607,0.47687
2026-06-05,119,0.72129,0.66756
2026-06-05,120,0.50431,0.43909
2026-06-05,121,0.48591,0.53357
2026-06-05,133,0.43907,0.45673
2026-06-05,134,0.55235,0.50817
2026-06-05,135,0.47211,0.50065
2026-06-05,136,0.54590,0.55020
2026-06-05,137,0.42293,0.47117
2026-06-05,138,0.49133,0.45001
2026-06-05,139,0.51895,0.48778
2026-06-05,140,0.51827,0.51639
2026-06-05,141,0.47088,0.52007
2026-06-05,142,0.46333,0.45306
2026-06-05,143,0.46480,0.52231
2026-06-05,144,0.68084,0.58507
2026-06-05,145,0.51451,0.45037
2026-06-05,146,0.46013,0.45189
2026-06-05,147,0.65162,0.59062
2026-06-05,158,0.65610,0.56693
2026-06-06,108,0.40931,0.42610
2026-06-06,109,0.47701,0.48594
2026-06-06,110,0.45636,0.50270
2026-06-06,111,0.49272,0.52396
2026-06-06,112,0.50631,0.53225
2026-06-06,113,0.42184,0.47106
2026-06-06,114,0.51879,0.50067
2026-06-06,115,0.36698,0.35117
2026-06-06,116,0.45729,0.50303
2026-06-06,117,0.46398,0.50915
2026-06-06,118,0.41861,0.47744
2026-06-06,119,0.72769,0.67010
2026-06-06,120,0.51137,0.44192
2026-06-06,121,0.48432,0.53276
2026-06-06,133,0.42293,0.45102
2026-06-06,134,0.54706,0.50655
2026-06-06,135,0.47428,0.50124
2026-06-06,136,0.55240,0.55247
2026-06-06,137,0.42216,0.47064
2026-06-06,138,0.49320,0.45087
2026-06-06,139,0.51700,0.48730
2026-06-06,140,0.50722,0.51255
2026-06-06,141,0.47475,0.52116
2026-06-06,142,0.46218,0.45271
2026-06-06,143,0.46020,0.52040
2026-06-06,144,0.68264,0.58622
2026-06-06,145,0.51905,0.45230
2026-06-06,146,0.46229,0.45270
2026-06-06,147,0.65162,0.59062
2026-06-06,158,0.66346,0.56993
2026-06-07,108,0.42336,0.43100
2026-06-07,109,0.48377,0.48826
2026-06-07,110,0.45407,0.50164
2026-06-07,111,0.48386,0.52074
2026-06-07,112,0.50469,0.53154
2026-06-07,113,0.41981,0.47009
2026-06-07,114,0.50168,0.49463
2026-06-07,115,0.35873,0.34832
2026-06-07,116,0.45965,0.50362
2026-06-07,117,0.45692,0.50638
2026-06-07,118,0.42169,0.47821
2026-06-07,119,0.71057,0.66433
2026-06-07,120,0.50563,0.44025
2026-06-07,121,0.49144,0.53500
2026-06-07,133,0.43160,0.45391
2026-06-07,134,0.54510,0.50607
2026-06-07,135,0.46756,0.49876
2026-06-07,136,0.54983,0.55155
2026-06-07,137,0.42433,0.47115
2026-06-07,138,0.49665,0.45229
2026-06-07,139,0.51177,0.48568
2026-06-07,140,0.52478,0.51869
2026-06-07,141,0.47849,0.52224
2026-06-07,142,0.46132,0.45245
2026-06-07,143,0.46786,0.52276
2026-06-07,144,0.68231,0.58663
2026-06-07,145,0.51244,0.45034
2026-06-07,146,0.46754,0.45461
2026-06-07,147,0.65750,0.59300
2026-06-07,158,0.67196,0.57336
2026-06-08,108,0.42298,0.43082
2026-06-08,109,0.48377,0.48826
2026-06-08,110,0.45035,0.50005
2026-06-08,111,0.48047,0.51936
2026-06-08,112,0.50469,0.53154
2026-06-08,113,0.41478,0.46805
2026-06-08,114,0.49835,0.49347
2026-06-08,115,0.35873,0.34832
2026-06-08,116,0.45965,0.50362
2026-06-08,117,0.45899,0.50687
2026-06-08,118,0.42169,0.47821
2026-06-08,119,0.71057,0.66433
2026-06-08,120,0.50695,0.44108
2026-06-08,121,0.49144,0.53500
2026-06-08,133,0.43265,0.45417
2026-06-08,134,0.54510,0.50607
2026-06-08,135,0.47515,0.50126
2026-06-08,136,0.55407,0.55306
2026-06-08,137,0.42373,0.47068
2026-06-08,138,0.49665,0.45229
2026-06-08,139,0.51498,0.48693
2026-06-08,140,0.52478,0.51869
2026-06-08,141,0.47387,0.52035
2026-06-08,142,0.46132,0.45245
2026-06-08,143,0.47329,0.52439
2026-06-08,144,0.68231,0.58663
2026-06-08,145,0.51244,0.45034
2026-06-08,146,0.46754,0.45461
2026-06-08,147,0.65762,0.59339
2026-06-08,158,0.66689,0.57213
2026-06-09,108,0.43722,0.43593
2026-06-09,109,0.47782,0.48613
2026-06-09,110,0.44971,0.49955
2026-06-09,111,0.47899,0.51863
2026-06-09,112,0.49846,0.52916
2026-06-09,113,0.41894,0.46924
2026-06-09,114,0.49674,0.49291
2026-06-09,115,0.36617,0.35104
2026-06-09,116,0.47039,0.50723
2026-06-09,117,0.44673,0.50214
2026-06-09,118,0.42598,0.47945
2026-06-09,119,0.71877,0.66752
2026-06-09,120,0.51098,0.44289
2026-06-09,121,0.47975,0.53062
2026-06-09,133,0.43683,0.45555
2026-06-09,134,0.53095,0.50121
2026-06-09,135,0.47205,0.50002
2026-06-09,136,0.55472,0.55330
2026-06-09,137,0.42030,0.46919
2026-06-09,138,0.50827,0.45657
2026-06-09,139,0.51643,0.48758
2026-06-09,140,0.52091,0.51736
2026-06-09,141,0.47576,0.52079
2026-06-09,142,0.45335,0.44962
2026-06-09,143,0.47192,0.52363
2026-06-09,144,0.67782,0.58553
2026-06-09,145,0.51375,0.45114
2026-06-09,146,0.47464,0.45722
2026-06-09,147,0.65755,0.59371
2026-06-09,158,0.66098,0.57057
2026-06-10,108,0.43925,0.43668
2026-06-10,109,0.46564,0.48172
2026-06-10,110,0.45745,0.50212
2026-06-10,111,0.47600,0.51735
2026-06-10,112,0.49695,0.52845
2026-06-10,113,0.41862,0.46885
2026-06-10,114,0.49042,0.49060
2026-06-10,115,0.36873,0.35205
2026-06-10,116,0.46766,0.50605
2026-06-10,117,0.44581,0.50151
2026-06-10,118,0.42405,0.47847
2026-06-10,119,0.71244,0.66550
2026-06-10,120,0.50937,0.44266
2026-06-10,121,0.46855,0.52633
2026-06-10,133,0.43906,0.45626
2026-06-10,134,0.53169,0.50163
2026-06-10,135,0.47422,0.50065
2026-06-10,136,0.54574,0.55003
2026-06-10,137,0.42398,0.47028
2026-06-10,138,0.51948,0.46079
2026-06-10,139,0.51933,0.48876
2026-06-10,140,0.52396,0.51847
2026-06-10,141,0.47143,0.51897
2026-06-10,142,0.45691,0.45093
2026-06-10,143,0.47729,0.52530
2026-06-10,144,0.67508,0.58503
2026-06-10,145,0.51516,0.45198
2026-06-10,146,0.48749,0.46196
2026-06-10,147,0.66063,0.59516
2026-06-10,158,0.65759,0.56985
2026-06-11,108,0.43925,0.43668
2026-06-11,109,0.46278,0.48060
2026-06-11,110,0.46093,0.50316
2026-06-11,111,0.47600,0.51735
2026-06-11,112,0.50599,0.53158
2026-06-11,113,0.41862,0.46885
2026-06-11,114,0.49042,0.49060
2026-06-11,115,0.36288,0.35000
2026-06-11,116,0.48569,0.51243
2026-06-11,117,0.44581,0.50151
2026-06-11,118,0.42182,0.47736
2026-06-11,119,0.71110,0.66526
2026-06-11,120,0.50937,0.44266
2026-06-11,121,0.47066,0.52679
2026-06-11,133,0.43906,0.45626
2026-06-11,134,0.52828,0.50055
2026-06-11,135,0.47422,0.50065
2026-06-11,136,0.54167,0.54851
2026-06-11,137,0.42398,0.47028
2026-06-11,138,0.51758,0.46043
2026-06-11,139,0.51933,0.48876
2026-06-11,140,0.52705,0.51961
2026-06-11,141,0.47143,0.51897
2026-06-11,142,0.44211,0.44552
2026-06-11,143,0.47729,0.52530
2026-06-11,144,0.67508,0.58503
2026-06-11,145,0.51516,0.45198
2026-06-11,146,0.49068,0.46326
2026-06-11,147,0.66063,0.59516
2026-06-11,158,0.65759,0.56985
2026-06-12,108,0.44137,0.43747
2026-06-12,109,0.46782,0.48235
2026-06-12,110,0.46697,0.50519
2026-06-12,111,0.49158,0.52272
2026-06-12,112,0.51185,0.53361
2026-06-12,113,0.41518,0.46734
2026-06-12,114,0.49210,0.49122
2026-06-12,115,0.36215,0.34980
2026-06-12,116,0.48426,0.51176
2026-06-12,117,0.44981,0.50271
2026-06-12,118,0.42076,0.47668
2026-06-12,119,0.70004,0.66143
2026-06-12,120,0.49868,0.43907
2026-06-12,121,0.47442,0.52787
2026-06-12,133,0.44289,0.45756
2026-06-12,134,0.52089,0.49797
2026-06-12,135,0.46793,0.49823
2026-06-12,136,0.55341,0.55284
2026-06-12,137,0.41897,0.46819
2026-06-12,138,0.51559,0.46003
2026-06-12,139,0.51750,0.48827
2026-06-12,140,0.51162,0.51402
2026-06-12,141,0.47666,0.52064
2026-06-12,142,0.44472,0.44647
2026-06-12,143,0.46795,0.52163
2026-06-12,144,0.66918,0.58335
2026-06-12,145,0.52388,0.45547
2026-06-12,146,0.49847,0.46628
2026-06-12,147,0.65322,0.59282
2026-06-12,158,0.66450,0.57280
2026-06-13,108,0.45335,0.44195
2026-06-13,109,0.46655,0.48180
2026-06-13,110,0.45940,0.50215
2026-06-13,111,0.49669,0.52440
2026-06-13,112,0.51902,0.53616
2026-06-13,113,0.41727,0.46783
2026-06-13,114,0.49530,0.49242
2026-06-13,115,0.36172,0.34971
2026-06-13,116,0.48129,0.51051
2026-06-13,117,0.45214,0.50330
2026-06-13,118,0.42096,0.47646
2026-06-13,119,0.70555,0.66367
2026-06-13,120,0.50520,0.44181
2026-06-13,121,0.47148,0.52650
2026-06-13,133,0.44672,0.45890
2026-06-13,134,0.52208,0.49853
2026-06-13,135,0.47848,0.50192
2026-06-13,136,0.54481,0.54962
2026-06-13,137,0.41274,0.46561
2026-06-13,138,0.51983,0.46185
2026-06-13,139,0.50471,0.48385
2026-06-13,140,0.50654,0.51213
2026-06-13,141,0.47378,0.51934
2026-06-13,142,0.44173,0.44534
2026-06-13,143,0.47030,0.52222
2026-06-13,144,0.67060,0.58433
2026-06-13,145,0.51474,0.45249
2026-06-13,146,0.49698,0.46589
2026-06-13,147,0.65481,0.59373
2026-06-13,158,0.65940,0.57144
2026-06-14,108,0.44714,0.43968
2026-06-14,109,0.46998,0.48300
2026-06-14,110,0.45584,0.50058
2026-06-14,111,0.49349,0.52308
2026-06-14,112,0.51303,0.53382
2026-06-14,113,0.41545,0.46689
2026-06-14,114,0.49530,0.49242
2026-06-14,115,0.38381,0.35805
2026-06-14,116,0.48129,0.51051
2026-06-14,117,0.44712,0.50114
2026-06-14,118,0.42748,0.47862
2026-06-14,119,0.70005,0.66183
2026-06-14,120,0.51664,0.44643
2026-06-14,121,0.48283,0.53043
2026-06-14,133,0.42944,0.45241
2026-06-14,134,0.51912,0.49755
2026-06-14,135,0.48366,0.50371
2026-06-14,136,0.53041,0.54414
2026-06-14,137,0.41933,0.46781
2026-06-14,138,0.51804,0.46151
2026-06-14,139,0.51234,0.48672
2026-06-14,140,0.50964,0.51326
2026-06-14,141,0.46666,0.51644
2026-06-14,142,0.44381,0.44610
2026-06-14,143,0.46438,0.51974
2026-06-14,144,0.65845,0.58026
2026-06-14,145,0.51742,0.45381
2026-06-14,146,0.50000,0.46719
2026-06-14,147,0.65941,0.59574
2026-06-14,158,0.66364,0.57346
2026-06-15,108,0.44636,0.43942
2026-06-15,109,0.47182,0.48362
2026-06-15,110,0.45584,0.50058
2026-06-15,111,0.49349,0.52308
2026-06-15,112,0.51428,0.53419
2026-06-15,113,0.43391,0.47349
2026-06-15,114,0.49530,0.49242
2026-06-15,115,0.38397,0.35825
2026-06-15,116,0.49081,0.51393
2026-06-15,117,0.43999,0.49814
2026-06-15,118,0.42280,0.47658
2026-06-15,119,0.69918,0.66170
2026-06-15,120,0.52148,0.44862
2026-06-15,121,0.46478,0.52342
2026-06-15,133,0.44279,0.45730
2026-06-15,134,0.50672,0.49297
2026-06-15,135,0.47893,0.50184
2026-06-15,136,0.53041,0.54414
2026-06-15,137,0.41933,0.46781
2026-06-15,138,0.52238,0.46340
2026-06-15,139,0.51066,0.48624
2026-06-15,140,0.50635,0.51201
2026-06-15,141,0.46666,0.51644
2026-06-15,142,0.44699,0.44730
2026-06-15,143,0.47551,0.52363
2026-06-15,144,0.65845,0.58026
2026-06-15,145,0.51742,0.45381
2026-06-15,146,0.48965,0.46344
2026-06-15,147,0.65941,0.59574
2026-06-15,158,0.66364,0.57346
2026-06-16,108,0.45643,0.44330
2026-06-16,109,0.46192,0.47981
2026-06-16,110,0.45354,0.49947
2026-06-16,111,0.48554,0.52000
2026-06-16,112,0.50988,0.53241
2026-06-16,113,0.43755,0.47464
2026-06-16,114,0.49378,0.49186
2026-06-16,115,0.38884,0.36024
2026-06-16,116,0.48788,0.51270
2026-06-16,117,0.44320,0.49908
2026-06-16,118,0.42110,0.47566
2026-06-16,119,0.69957,0.66204
2026-06-16,120,0.52369,0.44984
2026-06-16,121,0.46223,0.52215
2026-06-16,133,0.44231,0.45704
2026-06-16,134,0.50794,0.49350
2026-06-16,135,0.47755,0.50121
2026-06-16,136,0.53316,0.54512
2026-06-16,137,0.42745,0.47063
2026-06-16,138,0.52364,0.46418
2026-06-16,139,0.50909,0.48579
2026-06-16,140,0.49067,0.50605
2026-06-16,141,0.47454,0.51916
2026-06-16,142,0.46088,0.45265
2026-06-16,143,0.48493,0.52694
2026-06-16,144,0.64930,0.57724
2026-06-16,145,0.50285,0.44872
2026-06-16,146,0.48108,0.46031
2026-06-16,147,0.67017,0.60007
2026-06-16,158,0.66386,0.57401
2026-06-17,108,0.44763,0.43998
2026-06-17,109,0.47254,0.48377
2026-06-17,110,0.45669,0.50045
2026-06-17,111,0.48087,0.51808
2026-06-17,112,0.51247,0.53329
2026-06-17,113,0.42737,0.47060
2026-06-17,114,0.48628,0.48901
2026-06-17,115,0.38822,0.36015
2026-06-17,116,0.48502,0.51148
2026-06-17,117,0.44634,0.50001
2026-06-17,118,0.42769,0.47791
2026-06-17,119,0.69831,0.66175
2026-06-17,120,0.51850,0.44822
2026-06-17,121,0.47469,0.52659
2026-06-17,133,0.43298,0.45341
2026-06-17,134,0.51817,0.49751
2026-06-17,135,0.48575,0.50418
2026-06-17,136,0.52975,0.54375
2026-06-17,137,0.43142,0.47192
2026-06-17,138,0.51607,0.46165
2026-06-17,139,0.50747,0.48531
2026-06-17,140,0.49067,0.50605
2026-06-17,141,0.47918,0.52070
2026-06-17,142,0.46088,0.45265
2026-06-17,143,0.47348,0.52236
2026-06-17,144,0.64404,0.57562
2026-06-17,145,0.49581,0.44637
2026-06-17,146,0.49288,0.46495
2026-06-17,147,0.67354,0.60170
2026-06-17,158,0.66772,0.57592
2026-06-18,108,0.44147,0.43763
2026-06-18,109,0.47254,0.48377
2026-06-18,110,0.45309,0.49883
2026-06-18,111,0.47954,0.51739
2026-06-18,112,0.51247,0.53329
2026-06-18,113,0.42737,0.47060
2026-06-18,114,0.48944,0.49022
2026-06-18,115,0.38822,0.36015
2026-06-18,116,0.48502,0.51148
2026-06-18,117,0.44634,0.50001
2026-06-18,118,0.44046,0.48261
2026-06-18,119,0.69831,0.66175
2026-06-18,120,0.51850,0.44822
2026-06-18,121,0.47801,0.52760
2026-06-18,133,0.44002,0.45601
2026-06-18,134,0.51817,0.49751
2026-06-18,135,0.48575,0.50418
2026-06-18,136,0.53396,0.54531
2026-06-18,137,0.43142,0.47192
2026-06-18,138,0.50427,0.45747
2026-06-18,139,0.50747,0.48531
2026-06-18,140,0.48169,0.50254
2026-06-18,141,0.48089,0.52114
2026-06-18,142,0.46916,0.45590
2026-06-18,143,0.47098,0.52115
2026-06-18,144,0.64404,0.57562
2026-06-18,145,0.50138,0.44873
2026-06-18,146,0.49288,0.46495
2026-06-18,147,0.66649,0.59941
2026-06-18,158,0.66339,0.57477
2026-06-19,108,0.44170,0.43774
2026-06-19,109,0.47873,0.48610
2026-06-19,110,0.45247,0.49836
2026-06-19,111,0.48602,0.51965
2026-06-19,112,0.53114,0.54042
2026-06-19,113,0.42118,0.46802
2026-06-19,114,0.48075,0.48684
2026-06-19,115,0.39053,0.36118
2026-06-19,116,0.48668,0.51198
2026-06-19,117,0.45486,0.50307
2026-06-19,118,0.44272,0.48327
2026-06-19,119,0.69669,0.66131
2026-06-19,120,0.51466,0.44709
2026-06-19,121,0.47801,0.52760
2026-06-19,133,0.44280,0.45700
2026-06-19,134,0.51670,0.49705
2026-06-19,135,0.48299,0.50304
2026-06-19,136,0.52770,0.54281
2026-06-19,137,0.43081,0.47148
2026-06-19,138,0.50280,0.45715
2026-06-19,139,0.51180,0.48705
2026-06-19,140,0.48508,0.50374
2026-06-19,141,0.46130,0.51334
2026-06-19,142,0.46464,0.45420
2026-06-19,143,0.47098,0.52115
2026-06-19,144,0.64410,0.57600
2026-06-19,145,0.50000,0.44847
2026-06-19,146,0.49437,0.46567
2026-06-19,147,0.67162,0.60171
2026-06-19,158,0.66061,0.57418
2026-06-20,108,0.45123,0.44152
2026-06-20,109,0.46834,0.48203
2026-06-20,110,0.45414,0.49878
2026-06-20,111,0.49232,0.52188
2026-06-20,112,0.52793,0.53912
2026-06-20,113,0.43323,0.47241
2026-06-20,114,0.49124,0.49091
2026-06-20,115,0.39241,0.36207
2026-06-20,116,0.49120,0.51361
2026-06-20,117,0.44654,0.49954
2026-06-20,118,0.44272,0.48327
2026-06-20,119,0.69380,0.66036
2026-06-20,120,0.51572,0.44785
2026-06-20,121,0.46139,0.52091
2026-06-20,133,0.43465,0.45374
2026-06-20,134,0.51531,0.49660
2026-06-20,135,0.48630,0.50421
2026-06-20,136,0.52165,0.54035
2026-06-20,137,0.42765,0.47005
2026-06-20,138,0.50280,0.45715
2026-06-20,139,0.51021,0.48658
2026-06-20,140,0.48237,0.50259
2026-06-20,141,0.46484,0.51446
2026-06-20,142,0.47537,0.45848
2026-06-20,143,0.48866,0.52774
2026-06-20,144,0.64386,0.57625
2026-06-20,145,0.49594,0.44718
2026-06-20,146,0.49861,0.46748
2026-06-20,147,0.65847,0.59701
2026-06-20,158,0.65756,0.57346
2026-06-21,108,0.45465,0.44292
2026-06-21,109,0.46594,0.48102
2026-06-21,110,0.46862,0.50431
2026-06-21,111,0.48934,0.52058
2026-06-21,112,0.52793,0.53912
2026-06-21,113,0.43784,0.47400
2026-06-21,114,0.48985,0.49036
2026-06-21,115,0.39175,0.36196
2026-06-21,116,0.49277,0.51411
